State,urban_perc_state,County,percentage20_Donald_Trump,percentage20_Joe_Biden,avg_sal_2022,white_perc,baa_perc,asian_perc,native_perc,pi_perc,his_perc,AQI,CO_perc,NO2_perc,O3_perc,PM2.5_perc,PM10_perc
Montana,0.534,Phillips,0.812,0.174,44965.0,0.8896226415094339,0.0120283018867924,0.0091981132075471,0.1327830188679245,0.0014150943396226,0.0325471698113207,37,0.0,0.0,0.9423868312757202,0.037037037037037,0.0205761316872428
Montana,0.534,Powder River,0.854,0.136,40797.0,0.9733333333333334,0.0127536231884057,0.0052173913043478,0.0359420289855072,0.0005797101449275,0.0301449275362318,40,0.0,0.0,0.8600823045267489,0.0699588477366255,0.0699588477366255
Montana,0.534,Ravalli,0.671,0.307,60302.0,0.9731278278151296,0.0080553088925535,0.0127489534441202,0.0286692883420017,0.0021142543025075,0.0426656518246014,18,0.0,0.0,0.0,1.0,0.0
Montana,0.534,Richland,0.828,0.151,64385.0,0.9565720388003917,0.0163744771736228,0.013170775117914,0.0456527542938506,0.0048945448073329,0.0609593307822372,40,0.0,0.0,0.9163179916317992,0.0669456066945606,0.0167364016736401
Montana,0.534,Sanders,0.74,0.238,44425.0,0.9505281952090464,0.009299211426871,0.009299211426871,0.0595149531319744,0.0019342359767891,0.0377176015473887,23,0.0,0.0,0.0,0.6872427983539094,0.3127572016460905
Montana,0.534,Silver Bow,0.411,0.55,56562.0,0.9589941222135966,0.010896085172452,0.0144449373405789,0.0406731728956415,0.0022734834202062,0.0454142175889985,19,0.0,0.0,0.0,0.551440329218107,0.448559670781893
Montana,0.534,Yellowstone,0.606,0.366,63518.0,0.930097967642418,0.0168970633257188,0.0163083154746485,0.0692544097214045,0.0031674634387584,0.065610060523279,21,0.0,0.0,0.0,1.0,0.0
Nebraska,0.73,Cass,0.662,0.31,64423.0,0.9745593982744636,0.0165548263402403,0.0107661676867487,0.0174397168350416,0.0015485583659022,0.0427328368114445,20,0.0,0.0,0.0,0.0,1.0
Nebraska,0.73,Douglas,0.432,0.542,73848.0,0.823030493223065,0.1330537396367556,0.0535827277270192,0.0217591889849861,0.0022461868547755,0.1387399863898473,41,0.0036496350364963,0.0,0.8540145985401459,0.1094890510948905,0.0328467153284671
Nebraska,0.73,Gage,0.673,0.306,63862.0,0.9749339758142984,0.01607746837789,0.0106565352360654,0.0163554649492656,0.0012046518092943,0.0344252420886809,20,0.0,0.0,0.0,1.0,0.0
Nebraska,0.73,Hall,0.664,0.315,54001.0,0.9137156384366396,0.0445110069729616,0.0184227901508929,0.0339307857062338,0.0071017923571187,0.3135900285037925,21,0.0,0.0,0.0,1.0,0.0
Nebraska,0.73,Knox,0.792,0.192,58711.0,0.8821976967370442,0.0110364683301343,0.0076775431861804,0.1204414587332053,0.0015595009596928,0.0374280230326295,39,0.0,0.0,1.0,0.0,0.0
Nebraska,0.73,Lancaster,0.449,0.528,60354.0,0.8954230252866767,0.0629857493010136,0.0561898779391296,0.0185616278067225,0.0021339097661013,0.0807837268595499,37,0.0,0.0,0.9035087719298246,0.0964912280701754,0.0
Nebraska,0.73,Sarpy,0.54,0.43,62030.0,0.9134024919487364,0.0626039795882026,0.0418563949672607,0.0162551576419591,0.0034291005479438,0.1128397938469522,23,0.0,0.0,0.0,1.0,0.0
Nebraska,0.73,Scotts Bluff,0.708,0.271,53341.0,0.9346684268179648,0.017526612925877,0.0134820099429823,0.0499115243097491,0.0023031766985928,0.2553155632952279,13,0.0,0.0,0.0,1.0,0.0
Nebraska,0.73,Washington,0.691,0.286,69798.0,0.9783153021212264,0.0168658761279349,0.0089762365946992,0.0109604573156328,0.0024566542259177,0.0325506684934095,13,0.0,0.0,0.0,1.0,0.0
Nevada,0.941,Carson City,0.541,0.429,61026.0,0.9111130225356958,0.0331326337519353,0.0403062102184758,0.0453638396697058,0.0066058833648718,0.2590744882160674,42,0.0,0.0,0.9060773480662984,0.0939226519337016,0.0
Nevada,0.941,Churchill,0.727,0.237,54206.0,0.8775296985644082,0.0458151143443098,0.0501876717099408,0.069806137058391,0.0084742483457802,0.1594629106527879,40,0.0,0.0,1.0,0.0,0.0
Nevada,0.941,Clark,0.44,0.54,59150.0,0.7188268542414178,0.1604616474062467,0.1403078366842661,0.0236699763450904,0.0189420078046134,0.3263744707779,63,0.0054945054945054,0.0109890109890109,0.5879120879120879,0.2637362637362637,0.1318681318681318
Nevada,0.941,Douglas,0.633,0.34,100296.0,0.9400137019424518,0.0169662287418392,0.0346175546062706,0.0368944950431208,0.0075763681792536,0.134581284758604,13,0.0,0.0,0.0,1.0,0.0
Nevada,0.941,Elko,0.762,0.208,54046.0,0.9030455537875144,0.0207230877400732,0.0245901639344262,0.0786182141139029,0.0064204566480405,0.2580394478777338,15,0.0,0.0,0.0,0.0,1.0
Nevada,0.941,Lyon,0.691,0.281,46735.0,0.9232930096614436,0.0275229357798165,0.0306081026223918,0.0535032881383453,0.0081188601120402,0.2006819842494114,40,0.0,0.0,1.0,0.0,0.0
Nevada,0.941,Nye,0.69,0.289,43052.0,0.904070298512916,0.0527421535313676,0.0360078921407431,0.0369213343563886,0.0107786181446161,0.1736819028828236,22,0.0,0.0,0.0,0.0,1.0
Nevada,0.941,Washoe,0.462,0.509,78078.0,0.8724496472032934,0.0429254446446365,0.0829157817391216,0.0334678758719262,0.0132180495022597,0.2620559844588269,47,0.0054945054945054,0.0164835164835164,0.8076923076923077,0.1593406593406593,0.0109890109890109
Nevada,0.941,White Pine,0.775,0.2,57323.0,0.8909877105143378,0.0532544378698224,0.0188893946290396,0.0704369594902139,0.0048930359581247,0.1747837960855712,44,0.0,0.0,1.0,0.0,0.0
New Hampshire,0.583,Belknap,0.5661345733041575,0.4145908096280088,73072.0,0.9749772309782188,0.0143560611907812,0.0171809635541285,0.009292848211667,0.0021302542412127,0.0225683456569055,34,0.0,0.0,0.6740331491712708,0.3259668508287293,0.0
New Hampshire,0.583,Cheshire,0.5661345733041575,0.4145908096280088,62369.0,0.9689592760180996,0.0162120232708468,0.0224305106658047,0.0099547511312217,0.0013703943115707,0.0243309631544925,38,0.0,0.0,0.7679558011049724,0.2320441988950276,0.0
New Hampshire,0.583,Coos,0.5661345733041575,0.4145908096280088,52438.0,0.9780980192991366,0.0140934484509903,0.0096495683087861,0.0148235144743524,0.0006983240223463,0.0207910106653123,41,0.0,0.0,1.0,0.0,0.0
New Hampshire,0.583,Grafton,0.54,0.44,75236.0,0.9408291815727674,0.0192919693611044,0.0471654632047933,0.0119175646906481,0.0010973816473893,0.0271601957728858,37,0.0,0.0,0.8729281767955801,0.1270718232044199,0.0
New Hampshire,0.583,Hillsborough,0.526,0.45,71761.0,0.9102308049339654,0.0467540565502562,0.0555375837447315,0.009327369817672,0.0017252938391069,0.0831891681552014,41,0.0,0.0,0.9779005524861878,0.0220994475138121,0.0
New Hampshire,0.583,Merrimack,0.459,0.523,68713.0,0.9523650813998206,0.0252916292782976,0.0291757466991411,0.00964619920523,0.0009678246378669,0.0264773746955518,39,0.0,0.0,1.0,0.0,0.0
New Hampshire,0.583,Rockingham,0.5661345733041575,0.4145908096280088,90689.0,0.9596899418954118,0.0178853185734321,0.0309212833099579,0.00760118212783,0.0013806100981767,0.0378869465037066,40,0.0054945054945054,0.0,0.8681318681318682,0.1263736263736263,0.0
New Jersey,0.938,Atlantic,0.462,0.523,55918.0,0.7345358767659032,0.1890668195241585,0.0917689143006407,0.0130279569580391,0.0029531486950275,0.2029038086185504,34,0.0,0.0,0.8587360594795539,0.1412639405204461,0.0
New Jersey,0.938,Bergen,0.408,0.578,97138.0,0.7355175304854055,0.0906991312669399,0.1867896750986624,0.010592897983939,0.0025939221214757,0.226810787442143,39,0.0036496350364963,0.2043795620437956,0.6240875912408759,0.1678832116788321,0.0
New Jersey,0.938,Camden,0.323,0.661,60489.0,0.7017566921378454,0.2430601992352931,0.0711954689116357,0.0136595625510804,0.0022651631622363,0.190374675894968,44,0.0036496350364963,0.0255474452554744,0.7007299270072993,0.2700729927007299,0.0
New Jersey,0.938,Cumberland,0.469,0.518,46791.0,0.7360527498083987,0.2462076164803509,0.0218095087079468,0.0257009963265414,0.0034686434630936,0.335936467665636,38,0.0,0.011070110701107,0.8966789667896679,0.092250922509225,0.0
New Jersey,0.938,Essex,0.22,0.771,75934.0,0.5048247333359231,0.4320764423286328,0.0729401737775125,0.0151811055508271,0.0029029626464283,0.245620540638534,40,0.0037174721189591,0.1970260223048327,0.6245353159851301,0.174721189591078,0.0
New Jersey,0.938,Gloucester,0.48,0.5,62405.0,0.8380566273430289,0.1365553276081943,0.0419698565888565,0.0077788395993489,0.0019895564593722,0.0790375765245384,43,0.0,0.0,0.9004329004329005,0.0995670995670995,0.0
New Jersey,0.938,Hudson,0.25,0.737,72730.0,0.6564079014339619,0.1739307842574136,0.1781021544970897,0.0205483347218944,0.0035330112629839,0.4237921651032322,41,0.0036496350364963,0.1788321167883211,0.6094890510948905,0.2080291970802919,0.0
New Jersey,0.938,Hunterdon,0.503,0.474,102044.0,0.9144994875825454,0.0348520924354854,0.0595405965617944,0.00557880055788,0.0028587500096319,0.0802838715642987,40,0.0,0.0,0.8498168498168498,0.1501831501831501,0.0
New Jersey,0.938,Mercer,0.29,0.692,79354.0,0.6359197032740722,0.233724204597991,0.1431093178665994,0.0140797713613247,0.0057080864119699,0.2038440928004034,42,0.0,0.0,0.8278388278388278,0.1721611721611721,0.0
New Jersey,0.938,Middlesex,0.368,0.62,70951.0,0.5978317146843924,0.142133087537061,0.2704343303715502,0.0135393037990847,0.0021998611591585,0.2317492785151924,40,0.0,0.0329670329670329,0.8205128205128205,0.1465201465201465,0.0
New Jersey,0.938,Monmouth,0.507,0.479,94381.0,0.8636061593111607,0.0825045257088207,0.0661203729867194,0.007064142413111,0.001313464721207,0.1166080316970398,39,0.0,0.0,1.0,0.0,0.0
New Jersey,0.938,Morris,0.444,0.54,111597.0,0.836512106989911,0.0496467775667072,0.1273302800933579,0.0066007891992777,0.0015553134005411,0.1487153502585341,39,0.0,0.018796992481203,0.943609022556391,0.037593984962406,0.0
New Jersey,0.938,Ocean,0.632,0.352,59332.0,0.935368708395922,0.0466453674121405,0.0265412094824891,0.0061839005085895,0.0012245800513927,0.1015669439636438,40,0.0,0.0,0.7631578947368421,0.2368421052631578,0.0
New Jersey,0.938,Passaic,0.412,0.574,57067.0,0.7657412596120918,0.1708811992154665,0.0665880576569845,0.0239173749260608,0.0035490800410946,0.4433217365586376,37,0.0,0.0,1.0,0.0,0.0
New Jersey,0.938,Union,0.306,0.681,76616.0,0.6833674087203742,0.2554653703394962,0.0692452813632494,0.0152488088239165,0.0027833595114203,0.3403455507489273,35,0.0145985401459854,0.572992700729927,0.0,0.4124087591240876,0.0
New Jersey,0.938,Warren,0.56,0.418,62921.0,0.8888087553864739,0.0826046192957467,0.0384490561275084,0.0085552530515839,0.0019562591277067,0.1239474965292176,37,0.0,0.1025641025641025,0.6483516483516484,0.2490842490842491,0.0
New Mexico,0.745,Bernalillo,0.367,0.609,55543.0,0.8595659828581965,0.0505644542518453,0.0436202989406817,0.0810295193514426,0.0041828498694439,0.5090824198373848,54,0.0054945054945054,0.0,0.5659340659340659,0.1758241758241758,0.2527472527472527
New Mexico,0.745,Dona Ana,0.5661345733041575,0.4145908096280088,58917.704989154015,0.852608949620594,0.10269260425789181,0.03966858256559337,0.031290417446525984,0.004697483941751783,0.12687357873825716,54,0.0,0.0402930402930402,0.6813186813186813,0.0549450549450549,0.2234432234432234
New Mexico,0.745,Eddy,0.752,0.234,67457.0,0.9393377483443708,0.0280298013245033,0.0143543046357615,0.0368377483443708,0.0039569536423841,0.526523178807947,49,0.0,0.0,1.0,0.0,0.0
New Mexico,0.745,Lea,0.79,0.194,52825.0,0.9247777839121072,0.0504471926240821,0.009785789212168,0.0278529233147463,0.0018771048418263,0.6330260034229559,45,0.0,0.011049723756906,0.7458563535911602,0.2430939226519337,0.0
New Mexico,0.745,Luna,0.544,0.44,37413.0,0.9297060080003108,0.031962406307041,0.0263311196551322,0.0452444755136121,0.012699522311546,0.6937356790554973,22,0.0,0.0,0.0,0.0,1.0
New Mexico,0.745,Rio Arriba,0.326,0.66,43400.0,0.7759188973232122,0.0135836995605273,0.0102876548142229,0.217139432680783,0.0030713144226927,0.7096484218937276,43,0.0,0.0,1.0,0.0,0.0
New Mexico,0.745,San Juan,0.629,0.346,43489.0,0.550864488697703,0.0143500141174907,0.0121908684748127,0.4519922270756863,0.0020428839542261,0.2181484495673404,50,0.0,0.0073260073260073,0.9194139194139194,0.0,0.0732600732600732
New Mexico,0.745,Sandoval,0.446,0.53,53144.0,0.805760223060436,0.0384036586080872,0.0307424707330896,0.1557123406362173,0.0037915062442589,0.4141080514133458,45,0.0,0.0,1.0,0.0,0.0
New Mexico,0.745,Santa Fe,0.223,0.76,74751.0,0.9230971836776648,0.0172165690204543,0.0227027443724946,0.0570459451125501,0.0030000513927433,0.5034304656182547,45,0.0,0.0,0.9226519337016574,0.0773480662983425,0.0
New Mexico,0.745,Taos,0.215,0.765,46783.0,0.8973105841526894,0.0135338345864661,0.0132446500867553,0.0986697513013302,0.0022267206477732,0.562753036437247,19,0.0,0.0,0.0,1.0,0.0
New Mexico,0.745,Valencia,0.538,0.442,43977.0,0.8932889344262295,0.0295210040983606,0.016124487704918,0.0861680327868852,0.0028304303278688,0.6161629098360656,44,0.0,0.0,1.0,0.0,0.0
New York,0.8740000000000001,Albany,0.375,0.602,73125.0,0.771816054538949,0.1633698636209631,0.0883946410986317,0.00776730386212,0.0024666651889896,0.0693262742589713,38,0.0,0.0,0.7692307692307693,0.2307692307692307,0.0
New York,0.8740000000000001,Bronx,0.169,0.825,40691.0,0.4670023319753091,0.4757244124045434,0.0513947647226775,0.0439488211857565,0.0061951699559258,0.5658330108569466,42,0.0036496350364963,0.1532846715328467,0.6240875912408759,0.218978102189781,0.0
New York,0.8740000000000001,Chautauqua,0.645,0.335,46279.0,0.9552000761741531,0.0453156863211851,0.0109817737468955,0.0121481904671221,0.0013885913336031,0.084648527696446,39,0.0,0.0,0.9776951672862454,0.0223048327137546,0.0
New York,0.8740000000000001,Dutchess,0.499,0.483,68474.0,0.8268530810465644,0.1426876606899796,0.0474751718227495,0.0114570905241224,0.0021711001697222,0.1454065771563965,38,0.0,0.0,1.0,0.0,0.0
New York,0.8740000000000001,Erie,0.465,0.518,57450.0,0.8007422825345781,0.154585020498531,0.0562762545353526,0.0120392039666972,0.0012280177457508,0.0613209135526016,39,0.0036496350364963,0.0218978102189781,0.5912408759124088,0.3795620437956204,0.0036496350364963
New York,0.8740000000000001,Essex,0.524,0.459,53558.0,0.9633161744784612,0.0268761853156326,0.0109997290707125,0.012110539149282,0.0015984827959902,0.0300189650501219,41,0.0,0.0,0.9853479853479854,0.0146520146520146,0.0
New York,0.8740000000000001,Hamilton,0.679,0.305,54185.0,0.9724501758499414,0.022274325908558,0.0117233294255568,0.0093786635404454,0.0031262211801484,0.0211019929660023,36,0.0,0.0,1.0,0.0,0.0
New York,0.8740000000000001,Jefferson,0.641,0.339,51749.0,0.9000831640045611,0.0859675746118298,0.0316537633855466,0.0140778655143736,0.0059500844500458,0.0803861553366427,34,0.0,0.0,1.0,0.0,0.0
New York,0.8740000000000001,Kings,0.252,0.741,60153.0,0.5178423912456052,0.3508463178764385,0.1435779589857773,0.0166414722009051,0.0029438150546068,0.1889395780608959,31,0.0,0.0,0.0,1.0,0.0
New York,0.8740000000000001,Monroe,0.445,0.53,59354.0,0.7864647257109044,0.1850818113518652,0.0485083805939883,0.0097176328229404,0.0016741242096444,0.0990273059099643,38,0.0036496350364963,0.0,0.7664233576642335,0.22992700729927,0.0
New York,0.8740000000000001,Nassau,0.501,0.489,99864.0,0.7257354418432551,0.1450995356017015,0.1392754056800262,0.0110469847354172,0.0020560428871033,0.1789704031000357,20,0.0,0.0,0.0,1.0,0.0
New York,0.8740000000000001,New York,0.145,0.845,186848.0,0.6604127238887083,0.2094591589283286,0.1460476998608634,0.0216065798268842,0.0034699578330273,0.261990273593552,41,0.0036496350364963,0.0,0.6386861313868614,0.3576642335766423,0.0
New York,0.8740000000000001,Niagara,0.585,0.396,51747.0,0.8939918437025797,0.0970504552352048,0.0202959028831562,0.0175597496206373,0.0015790971168437,0.0386380880121396,37,0.0,0.0,1.0,0.0,0.0
New York,0.8740000000000001,Oneida,0.618,0.363,51637.0,0.8736136965470229,0.0909651031698172,0.0516854128977565,0.0081058878022775,0.002289749438487,0.0686706344004264,18,0.0,0.0,0.0,1.0,0.0
New York,0.8740000000000001,Onondaga,0.447,0.531,60414.0,0.8224278108442303,0.1474493271742171,0.0496402555050838,0.0162349519166084,0.0013539804676571,0.0569910453626169,36,0.0,0.0,0.8351648351648352,0.1648351648351648,0.0
New York,0.8740000000000001,Orange,0.545,0.442,58136.0,0.8044518784749508,0.1696428791376086,0.0406931056483577,0.0178006163457251,0.0022441684875388,0.2366205926477,35,0.0,0.0,0.4686346863468634,0.5313653136531366,0.0
New York,0.8740000000000001,Oswego,0.649,0.329,47279.0,0.9722961948481236,0.021329478302772,0.0133742507629747,0.0101279092377015,0.0010990218705352,0.0312291291519778,35,0.0,0.0,1.0,0.0,0.0
New York,0.8740000000000001,Putnam,0.593,0.392,80309.0,0.9160589525218013,0.0599418634300576,0.0334744250089244,0.0128512417767351,0.0032842062318323,0.1908613391809883,37,0.0,0.0,1.0,0.0,0.0
New York,0.8740000000000001,Queens,0.303,0.69,54261.0,0.4852800381382326,0.227276737916857,0.2947100322252263,0.0223750443914454,0.0046009071877487,0.2819086148596001,42,0.0036496350364963,0.0948905109489051,0.5474452554744526,0.354014598540146,0.0
New York,0.8740000000000001,Richmond,0.616,0.376,62469.0,0.7335446813795856,0.1306631808491793,0.1468909643619956,0.0130881044442136,0.0025573520818189,0.1883990690912644,38,0.0,0.0,0.7289377289377289,0.271062271062271,0.0
New York,0.8740000000000001,Rockland,0.55,0.439,67860.0,0.7950251016158243,0.1449964899033101,0.0705942387219708,0.0112441080519848,0.0025573561597772,0.194426910348001,38,0.0,0.0,0.8571428571428571,0.1428571428571428,0.0
New York,0.8740000000000001,Saratoga,0.514,0.462,74991.0,0.9421684527025046,0.0314744322583617,0.0403773916757748,0.0064866811559609,0.001293986105353,0.0376302884877113,35,0.0,0.0,1.0,0.0,0.0
New York,0.8740000000000001,Steuben,0.69,0.291,54247.0,0.9619650320197842,0.026630957137766,0.0204645838507975,0.0081426365295521,0.0011231222799382,0.0193954578343178,37,0.0036496350364963,0.0,0.8321167883211679,0.1642335766423357,0.0
New York,0.8740000000000001,Suffolk,0.555,0.432,84201.0,0.8460331767690508,0.1076766756366091,0.0552218503866034,0.0125371608001494,0.0018650050968065,0.2143018686105548,42,0.0036496350364963,0.0,0.864963503649635,0.1313868613138686,0.0
New York,0.8740000000000001,Tompkins,0.292,0.685,51169.0,0.8432098647603958,0.0611680044284528,0.1214293213205188,0.0106034721360603,0.0029014001164377,0.0553938364335684,39,0.0,0.0,1.0,0.0,0.0
New York,0.8740000000000001,Wayne,0.634,0.342,53837.0,0.9548641975308642,0.0475061728395061,0.0127297668038408,0.0088120713305898,0.0014485596707818,0.0498765432098765,35,0.0,0.0,1.0,0.0,0.0
New York,0.8740000000000001,Westchester,0.359,0.63,124029.0,0.745730881730809,0.1874625792713647,0.0774817326264328,0.0174843779501164,0.0024494485711718,0.2634298136056469,38,0.0,0.0,0.8681318681318682,0.1318681318681318,0.0
North Carolina,0.667,Alexander,0.786,0.204,48035.0,0.9207657756354076,0.0716476774758983,0.0147348816827344,0.0108731375985977,0.001396801051709,0.0548039000876424,40,0.0,0.0,1.0,0.0,0.0
North Carolina,0.667,Avery,0.759,0.232,45653.0,0.940128621023277,0.0494564908087189,0.0095042968527687,0.0130897501565078,0.0011951511012463,0.0532126799840646,39,0.0,0.0,1.0,0.0,0.0
North Carolina,0.667,Buncombe,0.387,0.599,61560.0,0.914704173047893,0.073274144793833,0.0198765301236526,0.0137688284251194,0.002554927281433,0.0745315052871277,37,0.0,0.0,0.7032967032967034,0.2967032967032967,0.0
North Carolina,0.667,Caldwell,0.751,0.238,44761.0,0.9273343934800974,0.0673483079063757,0.0112309297818416,0.0128956914972916,0.0019505043979525,0.0653232619390746,40,0.0,0.0,1.0,0.0,0.0
North Carolina,0.667,Carteret,0.705,0.283,63531.0,0.9247333525511676,0.0636350533294897,0.0175122513692706,0.0144133756125684,0.0029691553761891,0.0466416834822715,38,0.0,0.0,1.0,0.0,0.0
North Carolina,0.667,Caswell,0.589,0.404,41155.0,0.6654727160166268,0.327009816927567,0.0107455558503581,0.0160520031838684,0.0016361545944989,0.0524011674184133,40,0.0,0.0,1.0,0.0,0.0
North Carolina,0.667,Catawba,0.679,0.307,55223.0,0.8518065360756628,0.1047582924471742,0.0531377323169911,0.0109199691671458,0.0022145819823567,0.1084533408376258,35,0.0,0.0,0.0,1.0,0.0
North Carolina,0.667,Cumberland,0.409,0.575,46024.0,0.5412638588175195,0.4334019406057042,0.0430057707329098,0.0347431979304957,0.0077962809512353,0.130098396490634,41,0.0,0.0,0.7362637362637363,0.2527472527472527,0.0109890109890109
North Carolina,0.667,Davidson,0.733,0.253,48523.0,0.8620455888658408,0.1195693741091397,0.0235940342785625,0.0147115061476597,0.0016339679927688,0.0839349657562027,35,0.0,0.0,0.0,1.0,0.0
North Carolina,0.667,Durham,0.18,0.806,59070.0,0.5695262714921245,0.3708368402068053,0.0691355055909582,0.0198509077792473,0.0025039076590116,0.139323073223518,40,0.0,0.0,0.6923076923076923,0.304029304029304,0.0036630036630036
North Carolina,0.667,Edgecombe,0.362,0.632,43507.0,0.4093497029047017,0.5829485931968282,0.007453261837229,0.0145959710979068,0.0026500486532369,0.0589428790294196,38,0.0,0.0,0.7727272727272727,0.2272727272727272,0.0
North Carolina,0.667,Forsyth,0.424,0.563,57781.0,0.6798901214676852,0.2944107391104361,0.0337652926710813,0.0181854624226212,0.0027289757090326,0.142623671166136,44,0.0,0.0123456790123456,0.6213991769547325,0.3662551440329218,0.0
North Carolina,0.667,Graham,0.795,0.195,41336.0,0.9013784461152882,0.0186716791979949,0.0107769423558897,0.0934837092731829,0.0023809523809523,0.0416040100250626,43,0.0,0.0,1.0,0.0,0.0
North Carolina,0.667,Granville,0.527,0.461,46906.0,0.6607595754648401,0.3283685766441044,0.0174143417928048,0.0205321228373422,0.0054924640162835,0.1029029287756651,42,0.0,0.0,1.0,0.0,0.0
North Carolina,0.667,Guilford,0.378,0.61,55008.0,0.5666387719487787,0.3823541799044499,0.0636439046989476,0.0167478177113757,0.0022230320032374,0.0901481594064101,43,0.0,0.0,0.684981684981685,0.3076923076923077,0.0073260073260073
North Carolina,0.667,Haywood,0.626,0.361,50894.0,0.9665383571052084,0.0216422559057004,0.0113082783625357,0.0180964398089731,0.001948601638742,0.0489705952818284,44,0.0,0.0,1.0,0.0,0.0
North Carolina,0.667,Johnston,0.616,0.371,49672.0,0.7854824557667243,0.2042312312056496,0.0169564439598258,0.0179999829626285,0.00225319237748,0.1522076174087861,39,0.0,0.0,0.706959706959707,0.293040293040293,0.0
North Carolina,0.667,Lenoir,0.515,0.479,51039.0,0.5655739205242253,0.4257500045759889,0.0139842219903721,0.0149177237200959,0.0052166273131623,0.0884264089469734,39,0.0,0.0,1.0,0.0,0.0
North Carolina,0.667,Lincoln,0.726,0.264,58227.0,0.9201246038992428,0.0714109243246146,0.0141468392502282,0.0111713840700359,0.0011815886997153,0.0809280842150491,44,0.0,0.0,1.0,0.0,0.0
North Carolina,0.667,Macon,0.687,0.302,48309.0,0.959936949954026,0.0253251017995533,0.0153947195586496,0.0171811375279127,0.0031525022986995,0.0842243530802574,33,0.0,0.0,1.0,0.0,0.0
North Carolina,0.667,Martin,0.521,0.471,42553.0,0.5651385530965223,0.4255160870373814,0.0092523712107122,0.0120885251999256,0.0028826483169053,0.0446345545843407,35,0.0,0.0,0.8255813953488372,0.0,0.1744186046511628
North Carolina,0.667,Mecklenburg,0.316,0.667,76441.0,0.5867633089806809,0.3495144020562392,0.0749219481190719,0.0169548940450081,0.0022359157388911,0.144247558914328,44,0.0036496350364963,0.0072992700729927,0.6970802919708029,0.291970802919708,0.0
North Carolina,0.667,Mitchell,0.786,0.207,43990.0,0.969060553862462,0.0176891480058301,0.0094077116735126,0.0196766927255863,0.0020537962104147,0.0627401616536372,24,0.0,0.0,0.0,1.0,0.0
North Carolina,0.667,Montgomery,0.654,0.337,46774.0,0.7871707731520816,0.1896192168069823,0.0214721557117478,0.0205066810844211,0.0021240441801189,0.1612342627635745,38,0.0,0.0,0.8375,0.1625,0.0
North Carolina,0.667,New Hanover,0.483,0.502,60943.0,0.8465441573975933,0.1400853904078392,0.0228672617603364,0.0140728159679211,0.0023922935795437,0.0642258461355093,36,0.0,0.0,0.7047970479704797,0.2952029520295203,0.0
North Carolina,0.667,Northampton,0.395,0.6,47614.0,0.4303593777936706,0.5652899457655403,0.0064962155074795,0.0153763633112819,0.0012515644555694,0.0286071875558734,19,0.0,0.2913385826771653,0.0,0.7086614173228346,0.0
North Carolina,0.667,Person,0.603,0.387,45304.0,0.7179454628548215,0.2818006398212563,0.0075915299852739,0.0145990961255268,0.0013964352815721,0.054334027319352,41,0.0,0.0,1.0,0.0,0.0
North Carolina,0.667,Pitt,0.447,0.541,53495.0,0.6024651093107144,0.3820688939853177,0.0279989858362817,0.0115764483525601,0.0026564174666651,0.0706226734738564,37,0.0,0.0,0.7435897435897436,0.2564102564102564,0.0
North Carolina,0.667,Rockingham,0.656,0.335,45332.0,0.7912393836249552,0.207890644540383,0.0107767761018737,0.0134736887893254,0.0026099155039855,0.0684232847961547,42,0.0,0.0,1.0,0.0,0.0
North Carolina,0.667,Rowan,0.674,0.315,46990.0,0.8059407263857796,0.1852918573958368,0.0158708944501988,0.0130776170269638,0.0023188212101974,0.1059574325904641,44,0.0,0.0,0.7765567765567766,0.2234432234432234,0.0
North Carolina,0.667,Swain,0.591,0.394,51517.0,0.662991336722274,0.0362282523090141,0.0161094007302928,0.3428080475406315,0.0065153576286962,0.0728860886375026,35,0.0,0.0,0.7453874538745388,0.2546125461254612,0.0
North Carolina,0.667,Union,0.616,0.372,67641.0,0.8165335046372506,0.1398040711446581,0.0532019111093267,0.0132292126711366,0.0018388404866101,0.1239812101015778,42,0.0,0.0,1.0,0.0,0.0
North Carolina,0.667,Wake,0.358,0.623,76357.0,0.6913204104437283,0.2235449408989286,0.0996782185169456,0.0154873827786907,0.0019386887553499,0.1058721503700785,42,0.0036496350364963,0.0,0.7408759124087592,0.2554744525547445,0.0
North Carolina,0.667,Yancey,0.663,0.326,42006.0,0.9725160810164264,0.0182871723991281,0.0055818404125245,0.0125990112168412,0.0032427834777523,0.0559778852798894,44,0.0,0.0,1.0,0.0,0.0
North Dakota,0.61,Billings,0.852,0.113,83059.0,0.9410609037328096,0.0147347740667976,0.0383104125736738,0.0157170923379174,0.0019646365422396,0.0265225933202357,38,0.0,0.0,0.933609958506224,0.0663900414937759,0.0
North Dakota,0.61,Burke,0.86,0.119,102647.0,0.9647331786542924,0.0171693735498839,0.0111368909512761,0.025522041763341,0.0018561484918793,0.0334106728538283,39,0.0,0.0,0.8625,0.1375,0.0
North Dakota,0.61,Burleigh,0.685,0.283,71483.0,0.9167103142626912,0.029865028203062,0.0149476228847703,0.0578062046736502,0.0034045124899274,0.0310636583400483,32,0.0040983606557377,0.0163934426229508,0.5573770491803278,0.4057377049180328,0.0163934426229508
North Dakota,0.61,Cass,0.495,0.468,69087.0,0.8812249006402607,0.0780194464910187,0.0402316145568503,0.0247698901076094,0.0018055973517905,0.0323658513806593,37,0.0,0.0205761316872428,0.7736625514403292,0.205761316872428,0.0
