,STNAME,CTYNAME,white_perc,baa_perc,asian_perc,native_perc,pi_perc,his_perc
918,Kansas,Ford,0.930660600330891,0.03695934767194517,0.017726305837863388,0.027475774048688253,0.003692980382888206,0.5797388324273222
919,Kansas,Franklin,0.9667590027700831,0.02873961218836565,0.009541397353031703,0.025469375192366882,0.0013080947983995076,0.04839950754078178
920,Kansas,Geary,0.7569415258748704,0.21478804180325572,0.05626068196464094,0.028802779412176738,0.016334650191925135,0.16917430164467231
921,Kansas,Gove,0.9804931910195068,0.009937430990062569,0.011409642988590356,0.005888847994111152,0.000368052999631947,0.03901361796098638
922,Kansas,Graham,0.9340522604728329,0.048942347573620905,0.022397345499792616,0.024056408129406886,0.002903359601824969,0.04603898797179593
923,Kansas,Grant,0.948867583715437,0.019869390023620953,0.011810476587467,0.03890509934695012,0.00041684035014589413,0.5092399610949007
924,Kansas,Gray,0.9600279280851807,0.03106999476348403,0.009774829813230931,0.01483679525222552,0.0010473031942747426,0.1872927212427998
925,Kansas,Greeley,0.9746524938675388,0.011447260834014717,0.009811937857726901,0.013082583810302535,0.0,0.205233033524121
926,Kansas,Greenwood,0.9664926755346018,0.021552449907391816,0.009765953864286917,0.034854352584610206,0.002862434753325476,0.04344165684458663
927,Kansas,Hamilton,0.9366255144032922,0.034156378600823045,0.006172839506172839,0.040740740740740744,0.002880658436213992,0.3794238683127572
928,Kansas,Harper,0.9594213789216607,0.024234454255119293,0.016719894796167575,0.03287619763291377,0.009956791283111027,0.0749577306030434
929,Kansas,Harvey,0.957752729209195,0.03313511434572942,0.015354575308422828,0.023224164965533565,0.001923020028993225,0.12822105854856367
930,Kansas,Haskell,0.959731543624161,0.016498881431767337,0.011185682326621925,0.026565995525727068,0.0039149888143176735,0.3221476510067114
931,Kansas,Hodgeman,0.9344729344729344,0.03247863247863248,0.043304843304843306,0.019373219373219373,0.003988603988603989,0.0945868945868946
932,Kansas,Jackson,0.8910883636911034,0.025741381905765467,0.009784735812133072,0.10989010989010989,0.0013548095739876562,0.05735360529881078
933,Kansas,Jefferson,0.9742150021805495,0.01738988225032708,0.006977758395115569,0.023713475795900565,0.0020715220235499347,0.03527038813781073
934,Kansas,Jewell,0.9827467218771566,0.00966183574879227,0.005866114561766736,0.014147688060731538,0.0,0.025189786059351276
935,Kansas,Johnson,0.8868514765138608,0.06564975492373162,0.06470336485275237,0.011267855845089188,0.0013582151018661326,0.08490863136814736
936,Kansas,Kearny,0.9512321660181582,0.030090791180285344,0.011413748378728923,0.03138780804150454,0.0012970168612191958,0.3359273670557717
937,Kansas,Kingman,0.9758098150980119,0.01195606839983317,0.009453635478937857,0.021965800083414432,0.0013902405116085082,0.04490476852495482
938,Kansas,Kiowa,0.9546589018302829,0.02745424292845258,0.02204658901830283,0.015806988352745424,0.0008319467554076539,0.05324459234608985
939,Kansas,Labette,0.9277724350862985,0.058713367414081084,0.010527914157007642,0.04636331426836058,0.0031381282583388165,0.05410740497039024
940,Kansas,Lane,0.9633676092544987,0.02570694087403599,0.010925449871465296,0.037917737789203085,0.007712082262210797,0.11503856041131105
941,Kansas,Leavenworth,0.8841866525117019,0.10297736814167832,0.026444047676494716,0.021835641557689522,0.004439511653718091,0.07771558172079332
942,Kansas,Lincoln,0.9741290100034494,0.015177647464642981,0.010693342531907554,0.01483270093135564,0.0006898930665746809,0.04173853052776819
943,Kansas,Linn,0.9747856267864434,0.01694569211923234,0.00949367088607595,0.022968558595345037,0.0012249897917517355,0.0319518170681911
944,Kansas,Logan,0.9678373382624769,0.02144177449168207,0.014417744916820702,0.016266173752310535,0.0007393715341959334,0.06395563770794824
945,Kansas,Lyon,0.9342278512759421,0.037933412753150667,0.029688381716722053,0.026584738855100633,0.0026333939431939304,0.23609630697849396
946,Kansas,Marion,0.9702561509942703,0.019716885743174924,0.01002696326255477,0.02182339063026626,0.001769464105156724,0.04086619480957196
947,Kansas,Marshall,0.974954918853937,0.020837507513524343,0.013624524143458225,0.020837507513524343,0.006611901422560609,0.0331596874373873
948,Kansas,McPherson,0.9653138744502199,0.026022924163667867,0.014427562308409969,0.015493802479008396,0.002565640410502466,0.05134612821538052
949,Kansas,Meade,0.955863484731845,0.024634334103156273,0.012573774698486015,0.02386451116243264,0.0012830382345393892,0.21144470105209134
950,Kansas,Miami,0.9687096681676084,0.022800929245418305,0.010955918203458858,0.0177244959417214,0.00111853615166203,0.04029598187397826
951,Kansas,Mitchell,0.9745555942837225,0.014464970372952248,0.016382014639247124,0.017776228651097944,0.008365284071104914,0.036946671314046706
952,Kansas,Montgomery,0.9000838817911989,0.0685894954187637,0.016485998193315265,0.0701058201058201,0.0037101561491805395,0.0761388566266615
953,Kansas,Morris,0.9717704243783885,0.016638624041876986,0.01346045989904655,0.024303608151056273,0.0031781641428304357,0.054776593755842214
954,Kansas,Morton,0.9399769141977684,0.027318199307425933,0.020777222008464793,0.0357829934590227,0.003847633705271258,0.2531742978068488
955,Kansas,Nemaha,0.9765694513099358,0.015126050420168067,0.00583292140385566,0.017004448838358874,0.0017795353435491844,0.024320316361838852
956,Kansas,Neosho,0.9587338203255158,0.025951557093425604,0.013584518774830193,0.028706907599641163,0.002755350506215558,0.0655517108804306
957,Kansas,Ness,0.9693761814744801,0.01625708884688091,0.005671077504725898,0.02835538752362949,0.0,0.1285444234404537
958,Kansas,Norton,0.9388794567062818,0.04923599320882852,0.01867572156196944,0.015280135823429542,0.0007545746085644218,0.057536313903037165
959,Kansas,Osage,0.9777053788169158,0.018781142200076657,0.007410246582343171,0.01756739491503769,0.0011498658489842851,0.03692347003960649
960,Kansas,Osborne,0.9673352435530086,0.01833810888252149,0.014040114613180516,0.022922636103151862,0.0005730659025787965,0.028939828080229227
961,Kansas,Ottawa,0.9734253666954271,0.019327006039689388,0.008110440034512511,0.014150129421915444,0.0006902502157031924,0.034685073339085416
962,Kansas,Pawnee,0.918918918918919,0.07476938015860171,0.010843178507849166,0.02411393429357501,0.0016183848519177862,0.07816798834762907
963,Kansas,Phillips,0.9706799750467873,0.012476606363069246,0.017259305468912457,0.018714909544603867,0.0004158868787689748,0.03701393221043876
964,Kansas,Pottawatomie,0.9625090396985498,0.027023940927948846,0.016138240779507478,0.019069006204087847,0.00235983709511666,0.05766376127583451
965,Kansas,Pratt,0.955001654350943,0.030770927539428696,0.012793647292378956,0.026359325024815264,0.0024263813830373883,0.08194551670894452
966,Kansas,Rawlins,0.9738924050632911,0.0189873417721519,0.009889240506329115,0.017800632911392406,0.0007911392405063291,0.08267405063291139
967,Kansas,Reno,0.9490376487417908,0.04930424604980818,0.010907731321932505,0.019295792964432016,0.0019994798101306975,0.10299759412185448
968,Kansas,Republic,0.9788884101680311,0.01938819474364498,0.00904782421370099,0.00904782421370099,0.00043084877208099956,0.026281775096940973
969,Kansas,Rice,0.9501435101520145,0.030615499096417562,0.015945572446050812,0.028702030402891463,0.0027638992239821408,0.12246199638567025
970,Kansas,Riley,0.8684676829611295,0.08861168926140518,0.06082297350509085,0.017747651459751365,0.005343983799291219,0.08658660066377905
971,Kansas,Rooks,0.9748597548306669,0.019322667774776647,0.008518595470600457,0.013297319758986079,0.0010388531061707874,0.026386868896738
972,Kansas,Rush,0.9767680218653911,0.015374103177314656,0.008541168431841476,0.019473864024598567,0.00034164673727365904,0.05193030406559617
973,Kansas,Russell,0.965205603253502,0.027263142039463773,0.008435005271878295,0.022593764121102575,0.0010543756589847869,0.04654315408947131
974,Kansas,Saline,0.9315807149787297,0.05504142100156728,0.030095529517128145,0.0160832897977461,0.002444212254645869,0.12420703037540115
975,Kansas,Scott,0.9648982848025528,0.015157558835261268,0.012564818508177105,0.017949740725967292,0.0021938571998404467,0.20143597925807738
976,Kansas,Sedgwick,0.8443594500737358,0.11564435564435564,0.05534655820370106,0.0275990675990676,0.0023367109081394795,0.16086389800675516
977,Kansas,Seward,0.9161438336922932,0.04930236913568686,0.028513905796422885,0.024346848955894746,0.0029965352561101225,0.6617192621031932
978,Kansas,Shawnee,0.8801386071670048,0.11476222672977236,0.02283637592968222,0.0318289384719405,0.0033412215460897,0.13664638269100743
979,Kansas,Sheridan,0.9797938144329897,0.017731958762886597,0.004123711340206186,0.017731958762886597,0.0004123711340206186,0.06144329896907216
980,Kansas,Sherman,0.9687821612349914,0.0274442538593482,0.013207547169811321,0.018524871355060035,0.008919382504288165,0.13310463121783878
981,Kansas,Smith,0.9787715822247381,0.01613359750919898,0.009906594961788848,0.019813189923577695,0.0031135012737050667,0.03141805830738749
982,Kansas,Stafford,0.9646882043576258,0.019033308289506636,0.010017530678687703,0.02905083896819434,0.0020035061357375405,0.1382419233658903
983,Kansas,Stanton,0.9531329597554763,0.032603158430973,0.013245033112582781,0.038206826286296486,0.004584819154355578,0.40499235863474276
984,Kansas,Stevens,0.9627053140096619,0.01855072463768116,0.00966183574879227,0.02666666666666667,0.0030917874396135265,0.38859903381642513
985,Kansas,Sumner,0.9629777955769145,0.02594224180127264,0.010323499310283452,0.02932407778222756,0.0012459395719307614,0.06291994838250345
986,Kansas,Thomas,0.9650323071075637,0.022931711643228176,0.010515646775623971,0.018877486380337007,0.0024071962498416317,0.08285822881033827
987,Kansas,Trego,0.982921511627907,0.015261627906976744,0.009084302325581396,0.01126453488372093,0.0010901162790697674,0.030886627906976744
988,Kansas,Wabaunsee,0.965949565465166,0.027924205727311583,0.016526570736572162,0.029918791850690983,0.006411169682290925,0.05100441658355891
989,Kansas,Wallace,0.9791666666666666,0.028225806451612902,0.004704301075268817,0.013440860215053764,0.0,0.08131720430107527
990,Kansas,Washington,0.9803672059625522,0.011816033448463915,0.010361752408652973,0.01054353753862934,0.0010907107798582077,0.04926377022359571
991,Kansas,Wichita,0.9636627906976745,0.02422480620155039,0.006298449612403101,0.022286821705426358,0.0009689922480620155,0.2921511627906977
992,Kansas,Wilson,0.9654372535374623,0.020412897239619577,0.01264207840408258,0.0337508698677801,0.005451171421943865,0.041289723961957785
993,Kansas,Woodson,0.9765197812801544,0.020585397233837247,0.0064329366355741395,0.025731746542296558,0.0009649404953361209,0.033772917336764234
994,Kansas,Wyandotte,0.7001013599121547,0.24194249031650839,0.06278281225489604,0.027795542577196432,0.0062444945881046906,0.31277979559084385
995,Kentucky,Adair,0.9592489641789479,0.0404363560077621,0.007814548696701106,0.01101379346514921,0.0014160591598048986,0.027324697120679708
996,Kentucky,Allen,0.9770622796709754,0.022937720329024677,0.005875440658049354,0.009776733254994124,0.0007050528789659225,0.02599294947121034
997,Kentucky,Anderson,0.9639200792602378,0.03455250990752972,0.009783685601056804,0.00970112285336856,0.001486129458388375,0.02456241743725231
998,Kentucky,Ballard,0.9522875816993464,0.05150326797385621,0.008104575163398693,0.011372549019607842,0.001176470588235294,0.017254901960784313
999,Kentucky,Barren,0.9428813483747269,0.05352922816248272,0.010656797610023631,0.009564364382217862,0.003255005127747804,0.038212868417532436
1000,Kentucky,Bath,0.976303686959233,0.024008106633408684,0.006703562241795931,0.005768181463870917,0.001247174370566685,0.019097357549302363
1001,Kentucky,Bell,0.9614731839782756,0.03827223353699932,0.006449422946367957,0.013705023761031908,0.002163951120162933,0.01446877121520706
1002,Kentucky,Boone,0.9173933986613273,0.06202325063087287,0.03365374246008067,0.00810968201131617,0.003292760958495395,0.04852149281416031
1003,Kentucky,Bourbon,0.931767282138058,0.07261235256059324,0.0075150549942766135,0.01075001244214403,0.0009953715224207435,0.07490170706216095
1004,Kentucky,Boyd,0.9594055289960507,0.03961754313032634,0.008896279359800457,0.009270421949698607,0.0007898565786738724,0.02086884223654126
1005,Kentucky,Boyle,0.9025045301579083,0.0993722495469842,0.014593580119078436,0.009448615066010873,0.0010678229355423246,0.03397618431271033
1006,Kentucky,Bracken,0.9833175579744439,0.019522006625650734,0.003431140558447705,0.00946521533364884,0.000946521533364884,0.019522006625650734
1007,Kentucky,Breathitt,0.9841959403789978,0.011310014231143735,0.007789678675754625,0.006366564302299454,0.0018725189124410156,0.013482136169575313
1008,Kentucky,Breckinridge,0.9662417036718712,0.034522274745738435,0.005109105667764886,0.012414649286157667,0.000811727068710309,0.020961657833166215
1009,Kentucky,Bullitt,0.9690824943938166,0.025776516055155303,0.011295863352259173,0.01094994990218999,0.0016579989503315998,0.03094136170618827
1010,Kentucky,Butler,0.9809678731191541,0.015209434729564864,0.0061000406669377795,0.011712078080520537,0.00032533550223668155,0.04156161041073607
1011,Kentucky,Caldwell,0.9325377883850438,0.06762132060461416,0.011694510739856803,0.013365155131264916,0.004852824184566428,0.022673031026252982
1012,Kentucky,Calloway,0.9345097518906726,0.05463712352394852,0.021387820087567996,0.010693910043783998,0.0016717526867453894,0.02887090354252355
1013,Kentucky,Campbell,0.9539442658092175,0.04177920685959271,0.015391211146838156,0.007459807073954984,0.0012111468381564845,0.02403001071811361
1014,Kentucky,Carlisle,0.9701271186440678,0.03622881355932203,0.007415254237288136,0.015254237288135594,0.000847457627118644,0.027754237288135593
1015,Kentucky,Carroll,0.963338818796855,0.03638690802706162,0.009690985554946059,0.013165112452002194,0.0023770341927226183,0.06984823550923386
1016,Kentucky,Carter,0.9851108164425081,0.012085622276946392,0.0043568857738207995,0.008221254025383595,0.000644061375260466,0.015040727410494411
1017,Kentucky,Casey,0.9775125628140704,0.018969849246231157,0.005087939698492462,0.010552763819095477,0.000628140703517588,0.030967336683417085
1018,Kentucky,Christian,0.7528923696208771,0.24116543669646892,0.025110560400892698,0.016813395949997947,0.006996453852157126,0.08787326971261142
1019,Kentucky,Clark,0.9414748657618521,0.0592806454224117,0.010577156579692939,0.00828364048460646,0.0015649874531178329,0.035670920914168534
1020,Kentucky,Clay,0.9548033947672375,0.04419223622759002,0.0038668206699141263,0.007582985989052378,0.0009541505549138753,0.02269873951689851
1021,Kentucky,Clinton,0.975775512441083,0.017209251342760058,0.007892140743176587,0.011290145785377617,0.0050422010303628195,0.03704921626657898
1022,Kentucky,Crittenden,0.9766173031956352,0.021155773299187174,0.005567308762943993,0.011580002226923505,0.001558846453624318,0.018149426567197417
1023,Kentucky,Cumberland,0.9628321560713085,0.04221325260679448,0.005549949545913219,0.00891355533131517,0.0005045408678102926,0.02203161789438278
1024,Kentucky,Daviess,0.9220224370773672,0.06958787855302165,0.02561469454186123,0.005270194338416229,0.0020053864486252932,0.03574819321462479
1025,Kentucky,Edmonson,0.9806015160159752,0.016219740810171978,0.007009536229521558,0.010840329285190317,0.0013040997636319179,0.01776835927948488
1026,Kentucky,Elliott,0.948306595365419,0.047031399972576445,0.003427944604415193,0.010009598244892363,0.0024681201151789387,0.01549430961195667
1027,Kentucky,Estill,0.9882512104813443,0.011748789518655654,0.003916263172885218,0.009043007690116777,0.0006408430646539447,0.015949871831387068
1028,Kentucky,Fayette,0.7885823809806242,0.18111298061164924,0.05264915856867709,0.008765494916449975,0.00201032005918582,0.07584900123928115
1029,Kentucky,Fleming,0.9766483516483516,0.025575614861329147,0.007456828885400314,0.007914704343275772,0.003205128205128205,0.018118785975928833
1030,Kentucky,Floyd,0.986906055234719,0.011264223226027789,0.004431356852878952,0.005803648007318886,0.0005431985819658071,0.009405912287723712
1031,Kentucky,Franklin,0.8760633247427675,0.11839479140426687,0.021683105005134963,0.011393803166237138,0.0011045013273393144,0.04082779467901641
1032,Kentucky,Fulton,0.7425571921027891,0.26371043560012536,0.01065496709495456,0.01081165778752742,0.002036979003447195,0.02695079912253212
1033,Kentucky,Gallatin,0.9614287344516718,0.03788656852676024,0.015291566815017688,0.01837270341207349,0.009357525961428734,0.05991098938719617
1034,Kentucky,Garrard,0.9692421399738473,0.03246347148786173,0.00528739553129797,0.011313889362669851,0.0009665131616351129,0.028711126272101883
1035,Kentucky,Grant,0.9770998353070347,0.020155281938671478,0.006744569053407576,0.008273860873656969,0.00223511881421065,0.03274252999764724
1036,Kentucky,Graves,0.9423541689552895,0.06261671976271559,0.008348895968362078,0.012523343952543118,0.001785125782708997,0.07755684939031089
1037,Kentucky,Grayson,0.9791220757763509,0.01971386729751042,0.005594983290150577,0.01017611054785776,0.0015395591603770042,0.015958844955127484
1038,Kentucky,Green,0.9730752309722833,0.026220853497580292,0.005015398152221733,0.012582490101187857,0.0006159260888693356,0.02278926528816542
1039,Kentucky,Greenup,0.978109199785329,0.01601559189899161,0.009067028217947632,0.010705307459819789,0.0015535406603960117,0.013021495353501117
1040,Kentucky,Hancock,0.978494623655914,0.02117281897794036,0.004988360492184902,0.007537966965968296,0.00022170491076377343,0.017958097771865647
1041,Kentucky,Hardin,0.8409468809783484,0.14784287783161396,0.03582092220772023,0.014249700523859756,0.007080152330550142,0.06301514365915145
1042,Kentucky,Harlan,0.9710077156885667,0.027277686852154936,0.006234899851921129,0.007520847946379861,0.0012080118463097186,0.01122281973345803
1043,Kentucky,Harrison,0.9697953201067895,0.03292676542951369,0.005287127676281212,0.00764277862115898,0.0015180861644767838,0.02596450819243051
1044,Kentucky,Hart,0.9495408163265306,0.05275510204081633,0.006836734693877551,0.007653061224489796,0.0010714285714285715,0.02153061224489796
1045,Kentucky,Henderson,0.9037142986877356,0.10277891295463833,0.008740861826272534,0.008286791082050583,0.001952504200154384,0.03201198746764746
1046,Kentucky,Henry,0.9617018578403399,0.039502885042166,0.007418679855430854,0.011286538583476,0.0014583729630334157,0.03943947752203411
1047,Kentucky,Hickman,0.9034373586612393,0.10244233378561737,0.008367254635911352,0.0101763907734057,0.0002261420171867933,0.023518769787426504
1048,Kentucky,Hopkins,0.920824779077033,0.0869633133981969,0.009484066767830045,0.007966616084977238,0.0016959742926001963,0.023788270998839598
1049,Kentucky,Jackson,0.9884375240884915,0.010483311493101057,0.0041624913281430665,0.007168735065135281,0.0018499961458413629,0.013489555230093271
1050,Kentucky,Jefferson,0.7301509311493809,0.2510618710393988,0.04107711543459456,0.007821318620789528,0.001568401303854802,0.06891656182643112
1051,Kentucky,Jessamine,0.9317653997861909,0.06189405389464371,0.020477752792420836,0.00951081947874811,0.0019537729936963174,0.04180336933682309
1052,Kentucky,Johnson,0.9863783492177666,0.008451717317029312,0.007822334112569681,0.007597554396691243,0.0007192950908110052,0.009800395612299947
1053,Kentucky,Kenton,0.9298644260860885,0.06761668222625401,0.019164714378820173,0.007186767892057564,0.0027067810443125303,0.03792429233235278
1054,Kentucky,Knott,0.9847196194320311,0.013550526164047859,0.00439671327663255,0.007423958483494306,0.0007207726683004181,0.01160443995963673
1055,Kentucky,Knox,0.9792219126581854,0.01799201101003659,0.006512033835722198,0.009566647645261992,0.0009398811721660905,0.015776576818502232
1056,Kentucky,Larue,0.9607597441139616,0.04168040625206094,0.00666095099914265,0.011211501681725253,0.0017147002572050385,0.033040954956143245
1057,Kentucky,Laurel,0.9795022660411863,0.015361373936550847,0.00868251570326787,0.01027272004452572,0.0008269062574540829,0.016363202671543293
1058,Kentucky,Lawrence,0.9882053510459992,0.012725805450369358,0.00800794586876901,0.011546340554969272,0.0030417778881370663,0.01607796883729592
1059,Kentucky,Lee,0.9497314419501446,0.04544828536014323,0.01349676353119405,0.01983197906624432,0.010329155763668916,0.027957581600330534
1060,Kentucky,Leslie,0.9886059645298721,0.010700485484989596,0.00386406420291291,0.007034578420687605,0.0007926285544436738,0.00772812840582582
1061,Kentucky,Letcher,0.9871727372804289,0.01009907624563251,0.004642703297755229,0.006987986406930551,0.0001435887617862442,0.01009907624563251
1062,Kentucky,Lewis,0.9887293500077197,0.012042612320518759,0.002007102053419793,0.0077196232823838196,0.0002315886984715146,0.009263547938860583
1063,Kentucky,Lincoln,0.969376026272578,0.03140394088669951,0.005952380952380952,0.010057471264367816,0.0008210180623973727,0.02138752052545156
1064,Kentucky,Livingston,0.9782438915541671,0.01673546803525605,0.00970657146044851,0.01640075867455093,0.0032355238201495036,0.02811558629923017
1065,Kentucky,Logan,0.9294759120421853,0.0748645837069986,0.005990601571187718,0.010725687843024715,0.0011837715679592496,0.03508268465042867
1066,Kentucky,Lyon,0.910559279200088,0.08482584331392155,0.00758158444127019,0.011537193714976376,0.0015382924953301835,0.025052192066805846
1067,Kentucky,Madison,0.9389412419763203,0.0574027966003761,0.017082164581297868,0.011230525176757331,0.0016703961675438874,0.029447298475632176
1068,Kentucky,Magoffin,0.9891696750902527,0.0071321651844677295,0.00440257110152329,0.009157347891168443,0.00035220568812186317,0.014264330368935459
1069,Kentucky,Marion,0.9198988621997471,0.08353982300884956,0.010922882427307205,0.007737041719342605,0.0008596713021491783,0.03008849557522124
1070,Kentucky,Marshall,0.9851464895993958,0.010636623973314031,0.006482676149416245,0.008119079837618403,0.0008811404474934701,0.019385089844856342
1071,Kentucky,Martin,0.9141955835962146,0.08463271744028841,0.00405588102748986,0.00829202343397927,0.000540784136998648,0.039206849932401984
1072,Kentucky,Mason,0.9223272297696397,0.08269344359125812,0.012876550502067336,0.010986414648552864,0.0014766686355581807,0.02344949793266391
1073,Kentucky,McCracken,0.8728996888427916,0.12781152763372353,0.013513113053785747,0.010890502296636538,0.0019262112905615648,0.03018224922210698
1074,Kentucky,McCreary,0.9291060415543979,0.061253817136698405,0.00784384168612658,0.01574756002634573,0.0012574097359439554,0.027004370995748758
1075,Kentucky,McLean,0.9804503020318507,0.0185612300933553,0.0069192751235584845,0.011532125205930808,0.0023064250411861617,0.02416254805052169
1076,Kentucky,Meade,0.9398686710442985,0.053731542281923936,0.014066197793406886,0.014666177794073532,0.0035332155594813507,0.04193193560214659
1077,Kentucky,Menifee,0.98304,0.01696,0.00384,0.00944,0.0016,0.01408
1078,Kentucky,Mercer,0.9492620731813816,0.051087241288970395,0.012095013535935726,0.012051349227141734,0.004541088114575147,0.034276482403283556
1079,Kentucky,Metcalfe,0.9757955641272903,0.02507232401157184,0.005014464802314368,0.008678881388621022,0.0006750241080038572,0.02150433944069431
1080,Kentucky,Monroe,0.9736679876706297,0.02906208718626156,0.004403346543372964,0.006516952884191986,0.0012329370321444298,0.032144429766622636
1081,Kentucky,Montgomery,0.9644305002291395,0.035393238622342865,0.006204392427821059,0.007720238305072796,0.0008813057425882187,0.03133923220643706
1082,Kentucky,Morgan,0.9354107648725213,0.05594900849858357,0.01076487252124646,0.008569405099150142,0.00042492917847025496,0.012677053824362607
1083,Kentucky,Muhlenberg,0.9557708093909046,0.04544409784928583,0.004564110983418158,0.007158102117878837,0.0005910359546872435,0.018519126580200294
1084,Kentucky,Nelson,0.9402641796083727,0.06336512491559756,0.00837694125590817,0.007786124240378123,0.0012238352464550978,0.026038149898717083
1085,Kentucky,Nicholas,0.9864189622037156,0.012299807815502883,0.003843689942344651,0.004612427930813581,0.00012812299807815503,0.024087123638693145
1086,Kentucky,Ohio,0.9757300123262634,0.021209673991584136,0.004717983593318315,0.008373358269222595,0.0015726611977727716,0.03629872061886343
1087,Kentucky,Oldham,0.9310970603908917,0.05359277556134868,0.024571156975990553,0.010153965807780387,0.002261237775633363,0.04251703129725915
1088,Kentucky,Owen,0.9801594331266608,0.019309123117803365,0.004074402125775022,0.008503100088573958,0.0005314437555358724,0.025066430469441982
1089,Kentucky,Owsley,0.9854924917281751,0.016034614405701197,0.004835836090608297,0.01196233138203105,0.003054212267752609,0.021634003563247645
1090,Kentucky,Pendleton,0.9798310166257836,0.01839738348323794,0.006405014990460616,0.009334968656309622,0.0014990460615971655,0.015603706732079586
1091,Kentucky,Perry,0.9716750118782208,0.023683344906984392,0.00994115712145024,0.006578706918606776,0.0008771609224809035,0.011805124081722159
1092,Kentucky,Pike,0.9831574459012898,0.011939025690224923,0.007426358241836336,0.005241090146750524,0.0006928898838076964,0.010730909995380735
1093,Kentucky,Powell,0.9812734082397003,0.01658640984483681,0.005044714515019491,0.008942903003898188,0.0005350454788657035,0.016127799434380495
1094,Kentucky,Pulaski,0.973645413785242,0.01968234668287864,0.010791093548141955,0.009727182916635003,0.0010183144615852268,0.029014362793525345
1095,Kentucky,Robertson,0.9816061013907582,0.01973979362943024,0.004037685060565276,0.014804845222072678,0.0008972633467922835,0.021085688649618663
1096,Kentucky,Rockcastle,0.9884250708040881,0.010774535155768993,0.003447851249846078,0.011020810245043713,0.0005541189508681197,0.011759635512867874
1097,Kentucky,Rowan,0.9694111858290962,0.02808758405773331,0.010701984582581597,0.007380679022470067,0.0010660980810234541,0.021814006888633754
1098,Kentucky,Russell,0.9789855869732644,0.015733303993838706,0.007701617339641325,0.01034217185608978,0.000715150181538123,0.03927824843217076
1099,Kentucky,Scott,0.9222321866698252,0.07253929846528706,0.01891740977004687,0.009391021844701263,0.0017089967681348246,0.04881639283236603
1100,Kentucky,Shelby,0.9124289162541422,0.08460499938632737,0.0153009041443358,0.011721147158695742,0.0035388454772327456,0.09552837213108047
1101,Kentucky,Simpson,0.8916236402827209,0.10792520928367337,0.011278760840142362,0.009674670409544337,0.001604090430598025,0.030778485137099604
1102,Kentucky,Spencer,0.9720847356959018,0.02727182736091863,0.006929320926549199,0.007869728766580875,0.0016333399326865967,0.027469807958820036
1103,Kentucky,Taylor,0.9366834551444693,0.06767145075169463,0.010527511644639678,0.006892111940015905,0.0011360624076949294,0.028212216457757414
1104,Kentucky,Todd,0.9124475975491777,0.09190583682683005,0.006933247339567882,0.009674298613350531,0.0026604321186713964,0.049822637858755243
1105,Kentucky,Trigg,0.9205972648618476,0.08386826681551772,0.007326262908177505,0.013257047167178342,0.0022327658386826683,0.026234998604521352
1106,Kentucky,Trimble,0.9747042979271577,0.019440215481906546,0.008900339618222274,0.012647851036421126,0.0021079751727368545,0.03384471249560839
1107,Kentucky,Union,0.9260859501581669,0.07730884962580048,0.010724481135714836,0.010107244811357148,0.002854718000154309,0.01959725329835661
1108,Kentucky,Warren,0.8349792267042326,0.11510765644329712,0.060474961206495856,0.009446307645001895,0.008995802435588481,0.05856567722374377
1109,Kentucky,Washington,0.9388939557250643,0.0639250476743222,0.008208274604095846,0.005638006798772905,0.0011607661056297156,0.04269961031423597
1110,Kentucky,Wayne,0.9695645546466135,0.02733600934911844,0.006249682434835628,0.01016208525989533,0.0015751232152837762,0.037244042477516386
1111,Kentucky,Webster,0.9425585415684425,0.05194090837655194,0.00942951438000943,0.00942951438000943,0.004557598617004557,0.05972025774005972
1112,Kentucky,Whitley,0.9805548775526808,0.01594662761370108,0.007051229897214764,0.009573400591218507,0.0010576844845822146,0.017600954628047623
1113,Kentucky,Wolfe,0.98625,0.0103125,0.0040625,0.01,0.000625,0.0140625
1114,Kentucky,Woodford,0.9389180400561673,0.0589387332791368,0.010457468036360948,0.007353484590939325,0.002586652871184687,0.06603355258295765
1115,Louisiana,Acadia Parish,0.8142358663471028,0.18979980262230367,0.005480755674608769,0.008670520231213872,0.0008106583956012971,0.03461158889045538
1116,Louisiana,Allen Parish,0.7455197132616488,0.23297491039426524,0.010528673835125449,0.03530465949820789,0.002240143369175627,0.03239247311827957
1117,Louisiana,Ascension Parish,0.7258427999816033,0.2618927164298088,0.018665010961382206,0.009796256266384584,0.0017323583068880406,0.06490977939260145
1118,Louisiana,Assumption Parish,0.6940399922345176,0.29644729178800233,0.007716948165404776,0.0128130460104834,0.0014074936905455252,0.0347505338769171
1119,Louisiana,Avoyelles Parish,0.6825114190601533,0.30861139067378907,0.008593326623829063,0.020799463239658332,0.0024515496374287117,0.024334855874687106
1120,Louisiana,Beauregard Parish,0.8619086683073558,0.12961443806398687,0.012277823352474706,0.022723543888433142,0.002898550724637681,0.04153677878042111
1121,Louisiana,Bienville Parish,0.5765366664029744,0.4241753025868207,0.00648682857368879,0.012182580492049679,0.0015821533106558025,0.02476069931176331
1122,Louisiana,Bossier Parish,0.7247671648256444,0.25945264395556794,0.028334725703146754,0.014287261363284755,0.0027537980754355025,0.07145951297998082
1123,Louisiana,Caddo Parish,0.4733195066040825,0.5130662591420151,0.019478222901429976,0.012059818797074556,0.0016373758323327148,0.033096823490885274
